"","V2","V10","V51","V106","V140","V147","V186"
"40251",422,3,2,3,1,1,1
"40252",422,1,4,2,9,2,1
"40253",422,1,4,3,1,1,4
"40254",422,2,4,2,10,1,1
"40255",422,2,3,4,10,1,1
"40256",422,3,2,2,10,1,1
"40257",422,1,4,4,10,1,1
"40258",422,2,1,2,9,1,1
"40259",422,1,3,4,10,1,1
"40260",422,2,2,4,10,2,1
"40261",422,1,1,4,9,1,1
"40262",422,2,2,2,10,1,4
"40263",422,2,3,3,6,1,4
"40264",422,2,3,2,10,1,4
"40265",422,3,1,2,10,1,4
"40266",422,3,4,2,10,2,4
"40267",422,2,3,2,6,2,1
"40268",422,3,1,2,10,1,4
"40269",422,2,4,2,10,2,4
"40270",422,2,4,2,9,1,4
"40271",422,3,1,2,10,1,4
"40272",422,2,3,2,9,1,4
"40273",422,2,2,2,7,1,4
"40274",422,2,3,2,10,1,4
"40275",422,2,2,2,10,2,1
"40276",422,2,3,2,9,1,4
"40277",422,2,3,2,8,1,4
"40278",422,2,2,3,8,2,4
"40279",422,2,2,3,7,1,4
"40280",422,3,3,2,10,1,4
"40281",422,1,4,3,9,1,4
"40282",422,3,1,1,7,1,3
"40283",422,1,1,1,5,2,3
"40284",422,4,1,3,4,3,1
"40285",422,1,1,1,9,2,1
"40286",422,2,1,2,10,2,4
"40287",422,2,4,1,10,2,3
"40288",422,1,1,1,10,2,3
"40289",422,1,1,2,10,2,4
"40290",422,3,2,3,9,2,1
"40291",422,3,3,2,9,3,2
"40292",422,2,4,4,10,1,3
"40293",422,4,1,2,8,3,4
"40294",422,3,3,3,7,1,3
"40295",422,3,3,3,6,3,2
"40296",422,2,2,1,6,NA,2
"40297",422,3,3,2,8,1,4
"40298",422,2,3,NA,10,1,3
"40299",422,2,4,4,9,1,1
"40300",422,1,1,3,5,NA,4
"40301",422,4,4,1,10,1,1
"40302",422,2,4,2,6,1,3
"40303",422,2,3,NA,10,2,2
"40304",422,2,4,2,9,1,4
"40305",422,2,1,2,10,1,1
"40306",422,2,3,3,10,2,1
"40307",422,1,1,4,7,2,1
"40308",422,1,4,1,10,1,4
"40309",422,2,1,4,10,1,4
"40310",422,1,1,4,10,1,2
"40311",422,2,3,4,10,1,3
"40312",422,2,1,2,8,NA,2
"40313",422,1,2,3,10,1,2
"40314",422,2,2,2,10,1,3
"40315",422,1,2,2,8,1,4
"40316",422,1,4,2,10,NA,3
"40317",422,1,1,2,10,1,3
"40318",422,2,3,2,10,1,3
"40319",422,2,1,2,10,1,4
"40320",422,2,1,2,9,1,2
"40321",422,1,2,3,10,1,3
"40322",422,2,1,2,10,NA,1
"40323",422,2,1,2,10,1,4
"40324",422,1,1,2,10,1,3
"40325",422,1,2,2,10,1,2
"40326",422,1,1,3,10,NA,2
"40327",422,1,1,2,10,NA,4
"40328",422,1,3,2,10,1,3
"40329",422,2,4,1,10,2,1
"40330",422,1,2,2,10,1,1
"40331",422,2,2,2,9,1,4
"40332",422,2,1,3,8,1,3
"40333",422,2,1,1,6,1,1
"40334",422,2,2,3,2,NA,3
"40335",422,1,2,4,9,2,3
"40336",422,1,2,2,8,1,4
"40337",422,2,3,4,7,1,3
"40338",422,3,1,2,10,1,2
"40339",422,1,4,2,10,1,4
"40340",422,2,2,2,7,2,3
"40341",422,2,2,NA,10,2,2
"40342",422,3,4,2,6,1,4
"40343",422,2,3,3,7,2,3
"40344",422,1,3,4,8,1,2
"40345",422,3,3,2,6,1,3
"40346",422,2,1,1,6,1,2
"40347",422,2,2,3,10,1,3
"40348",422,2,3,1,7,1,1
"40349",422,1,1,2,8,1,4
"40350",422,2,1,2,10,1,1
"40351",422,2,1,3,10,1,1
"40352",422,2,3,3,10,1,3
"40353",422,2,3,2,10,1,3
"40354",422,2,3,3,8,1,2
"40355",422,2,2,2,10,1,4
"40356",422,2,3,2,10,1,3
"40357",422,2,2,3,10,1,1
"40358",422,2,NA,3,5,NA,NA
"40359",422,1,3,2,9,1,3
"40360",422,2,3,3,7,1,2
"40361",422,2,2,3,8,1,2
"40362",422,1,2,2,10,1,3
"40363",422,2,2,4,10,NA,1
"40364",422,2,1,3,10,1,1
"40365",422,2,2,3,10,1,2
"40366",422,2,3,3,5,1,2
"40367",422,2,2,2,10,1,3
"40368",422,2,3,2,7,1,3
"40369",422,2,3,3,9,1,3
"40370",422,2,3,3,9,1,2
"40371",422,2,3,3,9,1,3
"40372",422,2,3,3,10,1,4
"40373",422,2,3,3,10,1,3
"40374",422,2,2,3,9,1,3
"40375",422,2,2,3,8,1,2
"40376",422,2,2,3,9,1,3
"40377",422,2,3,3,9,1,3
"40378",422,2,3,4,9,1,3
"40379",422,2,3,3,9,1,3
"40380",422,2,2,3,8,1,3
"40381",422,2,2,3,9,1,2
"40382",422,2,2,3,10,1,3
"40383",422,2,3,3,9,1,3
"40384",422,2,2,3,10,1,1
"40385",422,2,2,3,9,1,2
"40386",422,2,2,4,9,1,3
"40387",422,2,3,3,10,1,2
"40388",422,2,3,3,6,1,3
"40389",422,1,1,2,10,1,1
"40390",422,1,4,2,10,1,1
"40391",422,1,1,2,10,2,1
"40392",422,1,4,2,9,1,1
"40393",422,2,1,3,10,2,1
"40394",422,2,1,4,10,2,1
"40395",422,1,1,2,10,2,1
"40396",422,1,3,2,10,1,1
"40397",422,2,4,3,10,1,1
"40398",422,2,3,2,9,2,1
"40399",422,1,1,2,10,2,1
"40400",422,1,4,4,10,2,1
"40401",422,1,4,2,10,1,1
"40402",422,1,1,3,10,2,1
"40403",422,2,1,2,10,1,1
"40404",422,1,4,1,10,1,1
"40405",422,1,2,4,10,2,1
"40406",422,1,4,2,10,1,1
"40407",422,2,1,4,10,1,1
"40408",422,4,2,3,6,3,4
"40409",422,1,1,3,10,1,2
"40410",422,2,4,2,8,2,1
"40411",422,1,3,2,8,2,1
"40412",422,2,4,2,9,1,3
"40413",422,1,1,4,5,2,2
"40414",422,1,4,2,6,1,NA
"40415",422,2,1,4,7,1,1
"40416",422,2,2,2,8,1,2
"40417",422,1,3,4,9,1,1
"40418",422,2,3,4,9,2,2
"40419",422,2,2,2,6,1,2
"40420",422,2,3,3,10,1,2
"40421",422,2,3,3,10,1,2
"40422",422,1,2,4,10,1,4
"40423",422,2,1,3,10,1,3
"40424",422,2,3,2,5,1,4
"40425",422,1,4,3,10,1,4
"40426",422,1,3,3,10,1,2
"40427",422,2,4,3,10,2,3
"40428",422,2,3,4,10,1,4
"40429",422,2,4,2,10,2,3
"40430",422,2,2,3,10,1,3
"40431",422,1,2,2,10,2,2
"40432",422,2,2,2,10,2,3
"40433",422,1,3,4,10,1,4
"40434",422,1,NA,2,10,2,3
"40435",422,2,2,2,10,1,3
"40436",422,2,2,3,10,2,1
"40437",422,3,2,3,10,1,4
"40438",422,1,2,3,10,1,4
"40439",422,2,3,2,10,2,4
"40440",422,1,1,3,10,1,4
"40441",422,3,1,3,10,1,2
"40442",422,4,1,1,10,1,3
"40443",422,2,2,2,10,NA,4
"40444",422,2,2,2,10,1,3
"40445",422,1,2,3,10,1,3
"40446",422,1,2,4,10,2,1
"40447",422,2,1,1,9,2,3
"40448",422,2,1,2,10,2,2
"40449",422,1,3,3,6,2,4
"40450",422,3,NA,3,6,1,2
"40451",422,3,2,3,8,1,4
"40452",422,2,2,4,4,1,NA
"40453",422,2,2,NA,NA,1,2
"40454",422,2,3,3,9,1,3
"40455",422,2,2,4,6,2,2
"40456",422,3,NA,4,5,1,NA
"40457",422,2,3,4,7,1,2
"40458",422,2,NA,4,7,1,3
"40459",422,NA,3,3,4,NA,4
"40460",422,1,1,4,8,1,NA
"40461",422,2,NA,3,NA,1,3
"40462",422,2,NA,3,NA,1,3
"40463",422,NA,2,4,NA,1,3
"40464",422,2,2,3,10,1,3
"40465",422,2,4,4,9,1,4
"40466",422,2,3,3,9,1,3
"40467",422,3,1,4,8,1,3
"40468",422,2,1,4,10,1,4
"40469",422,2,2,4,8,1,4
"40470",422,2,3,2,10,1,4
"40471",422,2,3,3,10,1,2
"40472",422,2,2,4,9,1,1
"40473",422,2,3,3,10,1,2
"40474",422,2,3,3,10,1,3
"40475",422,2,1,3,9,1,2
"40476",422,2,1,4,9,1,2
"40477",422,3,1,4,10,1,1
"40478",422,2,3,3,9,1,4
"40479",422,2,3,3,10,1,4
"40480",422,2,4,3,10,1,2
"40481",422,2,3,3,9,1,1
"40482",422,2,1,2,10,1,4
"40483",422,1,4,4,10,2,4
"40484",422,3,3,4,9,1,2
"40485",422,2,1,3,9,1,NA
"40486",422,2,1,4,10,1,1
"40487",422,3,1,3,9,1,4
"40488",422,2,3,3,10,1,2
"40489",422,2,1,2,9,1,4
"40490",422,2,1,4,8,1,2
"40491",422,2,3,3,10,1,3
"40492",422,2,2,3,9,1,1
"40493",422,2,2,2,8,1,3
"40494",422,3,3,4,7,1,4
"40495",422,3,3,4,7,1,NA
"40496",422,3,3,3,6,1,4
"40497",422,3,2,3,NA,1,3
"40498",422,2,3,4,NA,1,4
"40499",422,2,4,3,7,1,4
"40500",422,2,4,3,7,1,4
"40501",422,2,3,4,8,1,3
"40502",422,1,3,3,7,1,4
"40503",422,2,3,4,10,1,2
"40504",422,3,2,3,6,1,4
"40505",422,1,3,4,7,1,4
"40506",422,2,2,4,8,1,3
"40507",422,3,2,4,5,1,4
"40508",422,2,2,3,8,1,3
"40509",422,2,2,2,8,1,2
"40510",422,1,3,4,10,1,2
"40511",422,3,2,1,4,1,1
"40512",422,2,2,2,9,1,4
"40513",422,2,2,4,6,1,4
"40514",422,1,4,3,10,2,3
"40515",422,2,3,2,10,1,3
"40516",422,2,3,4,8,1,1
"40517",422,2,1,2,10,1,1
"40518",422,2,2,2,7,2,4
"40519",422,2,4,NA,10,2,NA
"40520",422,3,2,3,7,NA,4
"40521",422,3,3,3,7,1,1
"40522",422,3,1,3,5,1,1
"40523",422,4,1,2,7,1,1
"40524",422,3,2,3,6,1,2
"40525",422,3,1,1,5,2,2
"40526",422,3,3,1,4,1,1
"40527",422,2,4,4,6,2,3
"40528",422,3,1,2,7,1,3
"40529",422,3,1,2,6,1,2
"40530",422,3,2,2,7,1,2
"40531",422,3,NA,3,6,1,2
"40532",422,3,1,3,7,1,1
"40533",422,3,NA,1,6,1,2
"40534",422,3,2,1,6,2,2
"40535",422,3,2,NA,6,1,4
"40536",422,3,2,3,6,2,1
"40537",422,4,2,NA,7,1,3
"40538",422,2,4,1,5,2,2
"40539",422,2,3,NA,6,2,3
"40540",422,3,4,3,7,2,1
"40541",422,2,1,1,8,1,1
"40542",422,3,1,3,5,1,3
"40543",422,3,1,2,6,2,3
"40544",422,3,3,2,6,2,1
"40545",422,4,1,2,6,2,4
"40546",422,3,1,3,6,1,2
"40547",422,3,2,4,6,2,4
"40548",422,1,2,2,6,1,1
"40549",422,3,1,1,6,1,4
"40550",422,3,1,NA,4,2,2
"40551",422,3,1,3,5,1,3
"40552",422,3,1,1,6,1,2
"40553",422,3,2,1,3,1,3
"40554",422,3,1,2,6,3,1
"40555",422,3,4,1,2,1,1
"40556",422,3,2,4,3,1,2
"40557",422,3,2,3,6,1,1
"40558",422,1,2,2,8,1,1
"40559",422,3,NA,2,6,1,3
"40560",422,2,4,1,7,1,1
"40561",422,3,1,2,5,2,2
"40562",422,3,1,3,6,1,3
"40563",422,3,4,4,7,NA,1
"40564",422,3,3,3,6,1,3
"40565",422,3,2,4,7,1,3
"40566",422,2,3,1,6,2,3
"40567",422,3,2,2,6,1,1
"40568",422,4,3,1,6,1,4
"40569",422,2,2,NA,3,1,NA
"40570",422,3,NA,1,6,1,NA
"40571",422,3,2,2,6,1,NA
"40572",422,3,1,4,6,1,NA
"40573",422,3,1,2,8,1,4
"40574",422,2,1,1,8,1,1
"40575",422,3,4,2,7,1,1
"40576",422,2,3,1,6,2,NA
"40577",422,3,2,4,7,1,1
"40578",422,2,4,3,6,2,3
"40579",422,2,1,2,6,1,3
"40580",422,3,3,2,4,2,1
"40581",422,3,NA,1,9,1,1
"40582",422,2,3,3,5,1,1
"40583",422,3,2,4,7,2,1
"40584",422,3,2,1,7,1,4
"40585",422,3,1,2,7,2,NA
"40586",422,2,3,4,8,1,3
"40587",422,3,4,3,6,1,1
"40588",422,3,1,1,6,1,NA
"40589",422,NA,4,1,6,1,1
"40590",422,3,1,3,7,1,2
"40591",422,1,1,3,7,2,NA
"40592",422,2,3,2,7,2,NA
"40593",422,2,NA,2,5,1,1
"40594",422,2,2,3,8,2,3
"40595",422,1,3,3,7,1,2
"40596",422,2,2,2,7,1,2
"40597",422,2,NA,1,8,1,2
"40598",422,1,1,2,4,2,1
"40599",422,2,2,4,5,1,4
"40600",422,2,2,1,8,1,1
"40601",422,2,3,4,6,1,NA
"40602",422,1,3,4,8,1,4
"40603",422,3,NA,NA,7,1,2
"40604",422,2,4,NA,5,1,4
"40605",422,3,3,2,6,1,3
"40606",422,2,1,2,8,1,3
"40607",422,3,1,2,8,1,2
"40608",422,2,3,NA,7,1,1
"40609",422,2,NA,2,5,2,3
"40610",422,3,NA,3,6,2,3
"40611",422,2,2,1,7,1,NA
"40612",422,3,2,1,8,1,3
"40613",422,2,3,4,7,1,2
"40614",422,2,2,2,7,1,4
"40615",422,3,3,2,3,1,2
"40616",422,2,NA,2,7,2,2
"40617",422,3,2,1,6,1,3
"40618",422,3,3,4,7,1,3
"40619",422,1,1,3,7,2,2
"40620",422,2,2,3,4,1,2
"40621",422,2,3,2,5,1,3
"40622",422,2,1,NA,7,1,2
"40623",422,3,2,1,6,1,4
"40624",422,2,2,2,5,3,2
"40625",422,2,3,3,8,2,3
"40626",422,2,2,3,8,1,2
"40627",422,3,3,2,6,1,3
"40628",422,2,1,3,10,1,4
"40629",422,2,1,3,10,1,4
"40630",422,2,2,1,10,2,1
"40631",422,2,3,2,9,2,3
"40632",422,2,3,2,9,2,3
"40633",422,2,3,4,9,1,1
"40634",422,2,4,3,8,1,4
"40635",422,2,2,2,7,1,2
"40636",422,2,2,2,9,2,1
"40637",422,2,2,1,5,2,1
"40638",422,2,2,2,2,2,4
"40639",422,2,1,2,10,1,1
"40640",422,2,1,2,7,1,1
"40641",422,2,2,3,5,1,1
"40642",422,2,1,3,6,1,4
"40643",422,3,3,1,10,1,1
"40644",422,3,1,2,7,3,1
"40645",422,3,3,4,8,2,2
"40646",422,3,3,2,6,2,2
"40647",422,2,3,3,3,1,3
"40648",422,2,2,2,8,2,3
"40649",422,2,3,2,4,2,1
"40650",422,2,3,3,4,2,3
"40651",422,3,3,2,8,2,2
"40652",422,2,3,2,9,2,3
"40653",422,3,1,2,9,2,1
"40654",422,3,2,3,7,1,4
"40655",422,2,4,2,7,1,2
"40656",422,2,2,4,3,1,3
"40657",422,2,3,4,8,2,4
"40658",422,1,2,4,7,2,3
"40659",422,2,3,3,8,3,3
"40660",422,1,2,2,8,2,3
"40661",422,2,2,4,8,1,2
"40662",422,2,2,2,8,1,1
"40663",422,3,2,2,9,1,3
"40664",422,2,3,3,9,1,4
"40665",422,1,2,2,8,1,4
"40666",422,2,2,4,8,1,3
"40667",422,3,2,3,5,1,3
"40668",422,2,2,1,8,2,2
"40669",422,1,2,2,10,2,3
"40670",422,3,2,2,7,2,4
"40671",422,2,2,2,5,1,2
"40672",422,3,2,4,NA,2,2
"40673",422,2,2,2,9,2,2
"40674",422,2,2,3,8,2,2
"40675",422,3,2,2,6,2,1
"40676",422,1,4,3,8,2,2
"40677",422,1,3,3,6,2,2
"40678",422,2,2,3,6,1,4
"40679",422,2,2,4,6,1,2
"40680",422,1,3,3,8,1,2
"40681",422,2,3,4,7,2,2
"40682",422,3,3,4,4,1,2
"40683",422,3,2,2,9,1,2
"40684",422,2,3,3,10,1,4
"40685",422,1,3,4,10,1,4
"40686",422,2,2,4,9,2,3
"40687",422,2,1,3,10,2,2
"40688",422,3,3,3,8,1,2
"40689",422,4,2,3,10,1,3
"40690",422,2,4,2,5,2,4
"40691",422,2,4,1,8,1,1
"40692",422,2,4,2,5,2,2
"40693",422,4,4,2,7,1,2
"40694",422,3,1,2,7,2,2
"40695",422,2,2,2,7,2,3
"40696",422,2,2,2,8,2,3
"40697",422,2,2,2,7,1,3
"40698",422,2,1,2,4,2,3
"40699",422,3,4,1,6,2,1
"40700",422,2,2,3,8,2,3
"40701",422,2,1,2,3,2,1
"40702",422,3,2,4,7,1,1
"40703",422,2,2,1,6,2,2
"40704",422,3,2,2,10,1,1
"40705",422,2,2,3,4,3,1
"40706",422,2,3,3,7,1,4
"40707",422,2,1,2,6,2,4
"40708",422,3,4,4,9,2,4
"40709",422,3,2,3,7,2,1
"40710",422,2,3,4,8,2,3
"40711",422,2,2,3,9,2,4
"40712",422,3,3,2,7,2,3
"40713",422,2,3,3,6,1,2
"40714",422,3,3,4,7,1,1
"40715",422,2,1,2,8,1,2
"40716",422,2,1,3,7,2,2
"40717",422,2,3,3,7,2,2
"40718",422,3,1,4,9,1,4
"40719",422,2,1,3,3,2,2
"40720",422,2,2,2,8,1,3
"40721",422,3,1,2,6,1,4
"40722",422,1,1,2,8,1,3
"40723",422,1,2,4,8,2,1
"40724",422,3,2,4,7,2,3
"40725",422,2,2,2,3,2,1
"40726",422,3,2,2,6,2,3
"40727",422,3,3,2,3,1,3
"40728",422,1,2,4,8,2,2
"40729",422,3,1,3,8,2,3
"40730",422,2,2,3,6,1,1
"40731",422,1,2,2,8,1,2
"40732",422,3,1,2,4,1,4
"40733",422,3,3,1,8,1,4
"40734",422,4,3,2,7,1,2
"40735",422,2,2,2,7,2,1
"40736",422,2,2,2,8,2,2
"40737",422,3,3,4,8,1,1
"40738",422,2,2,3,7,1,1
"40739",422,2,2,4,9,1,2
"40740",422,2,2,3,8,2,3
"40741",422,3,2,2,6,1,3
"40742",422,3,3,2,8,1,3
"40743",422,1,1,3,8,1,2
"40744",422,2,3,2,9,2,3
"40745",422,2,2,2,8,2,1
"40746",422,2,2,3,8,2,2
"40747",422,3,NA,2,6,1,2
"40748",422,2,1,3,6,1,2
"40749",422,3,2,4,7,1,2
"40750",422,3,4,2,3,2,3
"40751",422,2,2,2,8,2,1
"40752",422,3,2,2,9,1,2
"40753",422,2,2,4,6,1,2
"40754",422,3,2,2,6,1,1
"40755",422,2,1,1,7,1,3
"40756",422,2,3,4,7,1,2
"40757",422,4,2,3,6,1,3
"40758",422,2,2,3,9,3,2
"40759",422,2,1,2,7,2,3
"40760",422,3,2,3,8,1,2
"40761",422,3,NA,2,5,1,2
"40762",422,2,2,3,7,1,2
"40763",422,3,2,3,9,2,2
"40764",422,3,4,4,6,1,1
"40765",422,1,2,3,6,2,3
"40766",422,3,2,2,8,2,3
"40767",422,1,2,4,6,2,1
"40768",422,3,3,3,10,1,2
"40769",422,3,1,1,6,1,1
"40770",422,1,2,2,10,3,2
"40771",422,2,2,2,7,2,3
"40772",422,1,3,3,9,1,4
"40773",422,1,3,2,7,1,4
"40774",422,2,2,2,10,1,3
"40775",422,1,2,2,10,1,3
"40776",422,2,4,4,10,2,2
"40777",422,2,3,3,9,1,1
"40778",422,2,3,4,10,2,1
"40779",422,1,1,2,8,1,2
"40780",422,3,3,2,5,1,3
"40781",422,1,3,3,7,1,2
"40782",422,2,2,3,8,1,4
"40783",422,2,1,3,10,1,4
"40784",422,1,1,2,10,2,3
"40785",422,4,1,2,6,1,4
"40786",422,1,2,3,10,1,4
"40787",422,1,2,3,NA,2,3
"40788",422,2,2,3,10,1,3
"40789",422,2,2,3,10,1,4
"40790",422,2,1,3,9,1,4
"40791",422,2,2,3,9,1,4
"40792",422,2,1,3,6,NA,4
"40793",422,1,2,3,10,1,1
"40794",422,2,2,3,10,1,3
"40795",422,2,2,2,9,1,4
"40796",422,4,1,3,7,1,4
"40797",422,2,1,2,7,1,4
"40798",422,2,2,3,10,1,3
"40799",422,1,2,3,9,1,3
"40800",422,2,2,3,6,1,3
"40801",422,1,1,3,10,1,4
"40802",422,3,2,3,9,1,4
"40803",422,3,2,3,9,1,4
"40804",422,2,1,2,6,1,4
"40805",422,2,2,2,6,1,4
"40806",422,2,2,2,6,1,3
"40807",422,2,2,3,9,1,4
"40808",422,2,2,2,6,1,3
"40809",422,2,2,NA,10,1,2
"40810",422,2,1,2,9,2,4
"40811",422,2,1,3,9,2,3
"40812",422,2,3,2,2,2,4
"40813",422,2,3,2,10,2,4
"40814",422,2,3,2,9,2,4
"40815",422,2,1,2,9,1,4
"40816",422,2,4,1,10,1,4
"40817",422,2,4,4,9,2,1
"40818",422,2,4,1,10,2,4
"40819",422,2,1,2,9,2,2
"40820",422,2,1,2,10,1,4
"40821",422,3,4,3,7,1,4
"40822",422,2,3,2,9,2,4
"40823",422,3,1,2,9,1,3
"40824",422,3,4,3,9,2,1
"40825",422,2,3,1,10,1,1
"40826",422,2,3,2,4,2,1
"40827",422,2,3,2,9,2,4
"40828",422,2,3,2,10,1,1
"40829",422,1,3,1,9,2,4
"40830",422,2,1,1,9,1,4
"40831",422,1,1,2,5,2,4
"40832",422,4,2,4,9,1,3
"40833",422,2,2,3,10,2,4
"40834",422,2,3,2,10,2,4
"40835",422,2,4,1,10,2,4
"40836",422,2,1,4,9,NA,1
"40837",422,3,2,4,10,1,1
"40838",422,1,2,3,8,1,1
"40839",422,1,3,3,4,1,2
"40840",422,2,3,4,3,1,2
"40841",422,2,1,4,7,1,3
"40842",422,1,2,3,7,1,2
"40843",422,3,2,3,6,1,1
"40844",422,2,3,3,8,2,3
"40845",422,2,1,3,7,1,2
"40846",422,2,1,3,10,1,2
"40847",422,2,3,2,7,1,1
"40848",422,2,3,2,10,1,3
"40849",422,3,2,NA,2,2,4
"40850",422,2,4,4,5,2,4
"40851",422,3,4,NA,6,1,4
"40852",422,3,3,4,6,2,2
"40853",422,2,2,3,6,2,4
"40854",422,3,3,4,7,1,2
"40855",422,2,3,1,7,1,2
"40856",422,3,2,4,6,1,4
"40857",422,2,4,2,3,1,3
"40858",422,3,2,4,6,1,2
"40859",422,2,3,2,7,1,3
"40860",422,2,3,3,10,2,1
"40861",422,1,2,1,10,1,4
"40862",422,3,1,1,5,2,4
"40863",422,3,1,3,6,2,2
"40864",422,2,2,1,10,2,4
"40865",422,2,2,2,5,1,4
"40866",422,3,2,3,7,2,2
"40867",422,3,2,3,6,3,2
"40868",422,3,4,4,6,2,4
"40869",422,2,3,3,8,1,3
"40870",422,3,2,2,9,2,3
"40871",422,3,3,3,6,2,3
"40872",422,3,1,4,6,2,2
"40873",422,2,4,2,6,2,2
"40874",422,1,4,1,3,1,3
"40875",422,1,1,2,10,1,NA
"40876",422,2,2,2,7,1,1
"40877",422,2,2,2,7,2,3
"40878",422,2,2,2,5,2,1
"40879",422,2,4,2,7,1,1
"40880",422,2,2,3,4,1,3
"40881",422,NA,NA,2,7,NA,1
"40882",422,2,3,3,6,1,2
"40883",422,2,3,3,8,1,1
"40884",422,2,3,4,5,1,2
"40885",422,1,3,4,8,1,1
"40886",422,2,3,4,8,1,2
"40887",422,1,3,4,7,1,1
"40888",422,1,3,4,5,1,1
"40889",422,1,3,4,5,1,1
"40890",422,1,3,4,9,1,1
"40891",422,2,3,4,6,1,1
"40892",422,2,3,4,9,1,1
"40893",422,2,3,2,5,2,4
"40894",422,2,1,3,6,2,3
"40895",422,2,4,1,7,3,4
"40896",422,2,3,2,6,2,3
"40897",422,2,1,3,5,NA,4
"40898",422,2,1,1,7,1,4
"40899",422,2,1,1,8,2,3
"40900",422,2,1,2,7,3,2
"40901",422,3,2,1,6,3,3
"40902",422,3,2,2,7,3,3
"40903",422,2,3,2,6,2,2
"40904",422,3,2,3,5,2,3
"40905",422,3,2,2,6,3,2
"40906",422,1,2,1,6,2,2
"40907",422,2,1,2,5,2,2
"40908",422,2,4,2,6,2,3
"40909",422,2,1,2,5,2,2
"40910",422,2,3,3,10,2,2
"40911",422,3,3,3,7,2,3
"40912",422,2,1,2,6,NA,1
"40913",422,2,3,2,10,1,4
"40914",422,2,1,2,9,2,3
"40915",422,2,4,3,4,1,4
"40916",422,2,3,2,10,1,2
"40917",422,1,1,2,9,1,4
"40918",422,1,4,4,9,1,2
"40919",422,1,2,3,10,1,4
"40920",422,2,1,4,9,2,2
"40921",422,2,3,2,9,1,NA
"40922",422,3,1,3,6,1,1
"40923",422,3,3,2,8,1,2
"40924",422,2,3,1,7,3,4
"40925",422,1,1,2,10,1,4
"40926",422,3,3,3,10,2,3
"40927",422,2,1,1,7,3,4
"40928",422,2,2,3,6,1,NA
"40929",422,4,2,4,7,2,4
"40930",422,2,3,2,5,1,3
"40931",422,3,3,1,8,1,4
"40932",422,3,1,4,5,1,2
"40933",422,2,2,3,7,2,2
"40934",422,3,3,3,6,3,2
"40935",422,2,1,3,6,1,2
"40936",422,2,2,1,8,2,3
"40937",422,2,1,1,5,2,4
"40938",422,3,1,4,5,2,3
"40939",422,2,1,3,6,2,2
"40940",422,2,3,2,5,2,1
"40941",422,3,2,3,6,2,3
"40942",422,3,1,3,7,3,3
"40943",422,2,3,3,6,2,3
"40944",422,3,2,3,6,2,3
"40945",422,3,2,3,5,2,2
"40946",422,2,2,2,7,2,2
"40947",422,2,2,1,4,3,4
"40948",422,3,2,2,7,2,NA
"40949",422,4,2,4,10,2,2
"40950",422,2,2,2,5,1,2
"40951",422,2,2,2,5,3,4
"40952",422,2,3,2,5,NA,4
"40953",422,2,3,3,5,3,4
"40954",422,2,2,2,4,3,2
"40955",422,3,2,3,9,NA,4
"40956",422,2,3,3,4,1,3
"40957",422,3,3,2,7,2,4
"40958",422,3,2,3,6,2,1
"40959",422,1,1,2,5,2,4
"40960",422,2,2,3,6,2,1
"40961",422,2,1,3,7,1,4
"40962",422,2,2,2,9,1,3
"40963",422,3,2,2,10,1,NA
"40964",422,2,2,2,10,1,4
"40965",422,2,2,4,7,1,1
"40966",422,3,3,3,10,1,4
"40967",422,3,3,4,10,2,3
"40968",422,2,1,3,10,2,2
"40969",422,2,3,4,9,2,2
"40970",422,2,2,4,9,2,4
"40971",422,2,2,1,9,2,1
"40972",422,1,4,4,9,2,1
"40973",422,1,3,4,10,2,4
"40974",422,2,3,2,9,2,3
"40975",422,2,2,4,10,2,3
"40976",422,2,2,4,9,NA,4
"40977",422,2,1,3,10,2,3
"40978",422,2,1,4,10,2,2
"40979",422,2,2,NA,9,2,4
"40980",422,2,2,4,9,1,4
"40981",422,2,2,4,10,NA,4
"40982",422,1,3,3,9,2,3
"40983",422,2,2,4,10,NA,2
"40984",422,2,2,4,10,2,4
"40985",422,2,2,4,10,2,4
"40986",422,2,2,4,9,2,4
"40987",422,2,2,4,9,2,4
"40988",422,2,2,3,9,2,3
"40989",422,2,2,4,10,2,3
"40990",422,2,2,4,10,2,3
"40991",422,2,1,4,10,2,4
"40992",422,2,2,4,9,2,2
"40993",422,2,2,2,10,1,4
"40994",422,2,3,4,10,2,4
"40995",422,2,2,4,10,2,4
"40996",422,2,2,4,9,2,4
"40997",422,3,1,4,9,1,4
"40998",422,1,1,2,8,1,4
"40999",422,2,3,3,4,1,1
"41000",422,NA,NA,4,6,1,4
"41001",422,1,2,3,7,1,1
"41002",422,3,1,2,9,1,4
"41003",422,2,4,3,6,NA,4
"41004",422,1,1,4,10,1,3
"41005",422,3,3,4,10,1,1
"41006",422,2,3,2,9,2,3
"41007",422,1,3,2,10,1,3
"41008",422,3,3,4,10,1,1
"41009",422,1,3,2,10,1,4
"41010",422,1,3,2,7,2,3
"41011",422,2,NA,NA,7,2,4
"41012",422,1,2,2,6,2,4
"41013",422,1,NA,2,10,NA,1
"41014",422,2,4,2,10,1,2
"41015",422,2,4,1,7,3,1
"41016",422,2,1,3,9,1,3
"41017",422,2,1,2,10,1,2
"41018",422,2,1,2,10,1,NA
"41019",422,2,1,2,10,1,2
"41020",422,2,4,1,10,1,1
